step,distRaced,distFromStart,section,speedX,base_target_speed,proposed_target_speed,target_adjustment,target_speed,rl_target_active,safety_intervention,policy_inference,action_reused,adaptive_inference_urgent,trackPos,angle,damage,curLapTime,lastLapTime,best_lap_time,steer,residual,accel,brake,gear,reward,done_reason
4748,3251.09,3241.09,final_corner,89.441,85.067433,92.328157,0.0,85.067433,1,1,1,0,0,0.026043,0.000534,0.0,99.208,0.0,,0.000297,-0.647379,0.0,0.07,3,0.545881,
4749,3251.63,3241.63,final_corner,89.0976,85.073425,91.915842,0.0,85.073425,1,1,1,0,0,0.025978,0.000459,0.0,99.23,0.0,,0.000382,-0.652699,0.0,0.07,3,0.535809,
4750,3252.18,3242.18,final_corner,88.7551,85.07881,91.475936,0.0,85.07881,1,1,1,0,0,0.02592,0.000388,0.0,99.252,0.0,,0.000472,-0.658375,0.0,0.0,3,0.54574,
4751,3252.72,3242.72,final_corner,88.5719,85.084379,91.646718,0.0,85.084379,1,1,1,0,0,0.025871,0.000317,0.0,99.274,0.0,,0.000541,-0.656171,0.0,0.0,3,0.535665,
4752,3253.26,3243.26,final_corner,88.4559,85.095786,91.42443,0.0,85.095786,1,1,1,0,0,0.025831,0.000223,0.0,99.296,0.0,,0.000411,-0.65904,0.0,0.0,3,0.535694,
4753,3253.8,3243.8,final_corner,88.3422,85.107834,91.158923,0.0,85.107834,1,1,1,0,0,0.025799,0.000128,0.0,99.318,0.0,,0.000238,-0.662466,0.0,0.0,3,0.535657,
4754,3254.34,3244.34,final_corner,88.2274,85.117026,90.878574,0.0,85.117026,1,1,1,0,0,0.025773,4.9e-05,0.0,99.34,0.0,,0.000134,-0.666083,0.0,0.0,3,0.535611,
4755,3254.88,3244.88,final_corner,88.1131,85.121838,90.554424,0.0,85.121838,1,1,1,0,0,0.025754,-2.3e-05,0.0,99.362,0.0,,3.6e-05,-0.670265,0.0,0.0,3,0.535563,
4756,3255.42,3245.42,final_corner,87.9992,85.116051,90.179974,0.0,85.116051,1,1,1,0,0,0.025741,-9.1e-05,0.0,99.384,0.0,,-8.3e-05,-0.675097,0.0,0.0,3,0.535507,
4757,3255.95,3245.95,final_corner,87.8857,85.107838,89.749741,0.0,85.107838,1,1,1,0,0,0.025734,-0.000158,0.0,99.406,0.0,,-0.000237,-0.680649,0.0,0.0,3,0.525442,
4758,3256.49,3246.49,final_corner,87.7726,85.098214,89.243847,0.0,85.098214,1,1,1,0,0,0.025735,-0.000223,0.0,99.428,0.0,,-0.000448,-0.687176,0.0,0.0,3,0.535367,
4759,3257.03,3247.03,final_corner,87.66,85.086912,88.627356,0.0,85.086912,1,1,1,0,0,0.025742,-0.000287,0.0,99.45,0.0,,-0.000729,-0.695131,0.0,0.0,3,0.535278,
4760,3257.56,3247.56,final_corner,87.5483,85.078482,87.836587,0.0,85.078482,1,1,1,0,0,0.025754,-0.000326,0.0,99.472,0.0,,-0.000957,-0.705334,0.0,0.0,3,0.525168,
4761,3258.1,3248.1,final_corner,87.4374,85.069981,86.620605,0.0,85.069981,1,1,1,0,0,0.025767,-0.000344,0.0,99.494,0.0,,-0.001265,-0.721024,0.0,0.0,3,0.535025,
4762,3258.63,3248.63,final_corner,87.327,84.50224,74.169582,-10.332658,74.169582,1,0,1,0,0,0.025764,0.003603,0.0,99.516,0.0,,0.015818,-0.881683,0.0,0.07,3,0.524801,
4763,3259.17,3249.17,final_corner,87.0583,78.408962,73.00779,-5.401172,73.00779,1,0,1,0,0,0.02428,0.029961,0.0,99.538,0.0,,0.204021,-0.896674,0.0,0.117816,3,0.532226,
4764,3259.7,3249.7,final_corner,86.6212,72.971233,72.176365,-0.794868,72.176365,1,0,1,0,0,0.020756,0.05339,0.0,99.56,0.0,,0.3757,-0.907402,0.0,0.12028,3,0.52196,
4765,3260.23,3250.23,final_corner,86.1054,70.0,71.542811,0.0,70.0,1,1,1,0,0,0.015737,0.071061,0.0,99.582,0.0,,0.509893,-0.915577,0.0,0.130659,3,0.521766,
4766,3260.76,3250.76,final_corner,85.5269,70.0,71.096761,0.0,70.0,1,1,1,0,0,0.00953,0.083376,0.0,99.604,0.0,,0.60881,-0.921332,0.0,0.127043,3,0.521617,
4767,3261.28,3251.28,final_corner,84.9083,70.0,70.857704,0.0,70.0,1,1,1,0,0,0.002362,0.091435,0.0,99.626,0.0,,0.679728,-0.924417,0.0,0.123177,3,0.511511,
4768,3261.79,3251.79,final_corner,84.272,70.0,70.749934,0.0,70.0,1,1,1,0,0,-0.005588,0.096202,0.0,99.648,0.0,,0.729069,-0.925807,0.0,0.1192,3,0.501455,
4769,3262.3,3252.3,final_corner,83.624,70.0,70.851805,0.0,70.0,1,1,1,0,0,-0.014189,0.098427,0.0,99.67,0.0,,0.761823,-0.924493,0.0,0.07,3,0.501429,
4770,3262.8,3252.8,final_corner,83.0232,70.0,71.128597,0.0,70.0,1,1,1,0,0,-0.023327,0.09864,0.0,99.692,0.0,,0.781509,-0.920921,0.0,0.07,3,0.491453,
4771,3263.3,3253.3,final_corner,82.4692,70.0,71.3092,0.0,70.0,1,1,1,0,0,-0.032908,0.097139,0.0,99.714,0.0,,0.790029,-0.918591,0.0,0.07,3,0.491519,
4772,3263.79,3253.79,final_corner,81.9146,70.0,71.33809,0.0,70.0,1,1,1,0,0,-0.042857,0.094297,0.0,99.736,0.0,,0.789846,-0.918218,0.0,0.07,3,0.481562,
4773,3264.28,3254.28,final_corner,81.3505,70.0,71.055293,0.0,70.0,1,1,1,0,0,-0.053125,0.090461,0.0,99.758,0.0,,0.783309,-0.921867,0.0,0.07,3,0.481569,
4774,3264.76,3254.77,final_corner,80.7741,70.0,70.584552,0.0,70.0,1,1,1,0,0,-0.063664,0.085891,0.0,99.78,0.0,,0.772153,-0.927941,0.0,0.07,3,0.471502,
4775,3265.24,3255.24,final_corner,80.1841,70.0,70.347131,0.0,70.0,1,1,1,0,0,-0.074447,0.08118,0.0,99.802,0.0,,0.760465,-0.931005,0.0,0.07,3,0.471389,
4776,3265.72,3255.72,final_corner,79.5797,70.0,70.392156,0.0,70.0,1,1,1,0,0,-0.085498,0.076566,0.0,99.824,0.0,,0.74998,-0.930424,0.0,0.07,3,0.471332,
4777,3266.18,3256.18,final_corner,78.9603,70.0,70.600022,0.0,70.0,1,1,1,0,0,-0.096792,0.071454,0.0,99.846,0.0,,0.736469,-0.927742,0.0,0.07,3,0.451343,
4778,3266.64,3256.65,final_corner,78.3254,70.0,70.766897,0.0,70.0,1,1,1,0,0,-0.108285,0.065857,0.0,99.868,0.0,,0.719932,-0.925588,0.0,0.07,3,0.451393,
4779,3267.1,3257.1,final_corner,77.6756,70.0,70.706406,0.0,70.0,1,1,1,0,0,-0.119933,0.059777,0.0,99.89,0.0,,0.700289,-0.926369,0.0,0.07,3,0.451433,
4780,3267.55,3257.55,final_corner,77.0121,70.0,70.472801,0.0,70.0,1,1,1,0,0,-0.131696,0.053221,0.0,99.912,0.0,,0.67751,-0.929383,0.0,0.07,3,0.441418,
4781,3268.0,3258.0,final_corner,76.3364,70.0,70.174616,0.0,70.0,1,1,1,0,0,-0.143534,0.046206,0.0,99.934,0.0,,0.651627,-0.933231,0.0,0.07,3,0.441362,
4782,3268.44,3258.44,final_corner,75.6496,70.0,69.993071,-0.006929,70.0,1,0,1,0,0,-0.155409,0.038754,0.0,99.956,0.0,,0.62272,-0.935573,0.0,0.07,2,0.431291,
4783,3268.88,3258.88,final_corner,74.96,70.0,69.196204,-0.803796,70.0,1,0,1,0,0,-0.167288,0.0309,0.0,99.978,0.0,,0.590967,-0.945855,0.0,0.07,2,0.431247,
4784,3269.31,3259.31,final_corner,74.2749,70.0,69.131468,-0.868532,70.0,1,0,1,0,0,-0.179137,0.022711,0.0,100.0,0.0,,0.556762,-0.946691,0.0,0.07,2,0.421054,
4785,3269.73,3259.73,final_corner,73.5741,70.0,69.106149,-0.893851,70.0,1,0,1,0,0,-0.190929,0.014252,0.0,100.022,0.0,,0.520522,-0.947017,0.0,0.0,2,0.411038,
4786,3270.15,3260.15,final_corner,72.898,70.0,69.139505,-0.860495,70.0,1,0,1,0,0,-0.202628,0.005446,0.0,100.044,0.0,,0.481605,-0.946587,0.0,0.0,2,0.411032,
4787,3270.57,3260.57,final_corner,72.3008,70.0,69.15408,-0.84592,70.0,1,0,1,0,0,-0.214186,-0.003888,0.0,100.066,0.0,,0.438652,-0.946399,0.0,0.0,2,0.41104,
4788,3270.98,3260.98,final_corner,71.7293,70.0,69.166256,-0.833744,70.0,1,0,1,0,0,-0.22557,-0.013648,0.0,100.088,0.0,,0.392304,-0.946242,0.0,0.0,2,0.401043,
4789,3271.39,3261.39,final_corner,71.1673,70.0,69.191108,-0.808892,70.0,1,0,1,0,0,-0.236762,-0.023631,0.0,100.11,0.0,,0.343945,-0.945921,0.0,0.0,2,0.401046,
4790,3271.79,3261.79,final_corner,70.6116,70.0,69.219716,-0.780284,70.0,1,0,1,0,0,-0.247751,-0.033064,0.0,100.132,0.0,,0.298971,-0.945552,0.0,0.0,2,0.391052,
4791,3272.19,3262.19,final_corner,70.062,70.0,69.239607,-0.760393,70.0,1,0,1,0,0,-0.258577,-0.042058,0.0,100.154,0.0,,0.25667,-0.945295,0.0,0.0,2,0.391059,
4792,3272.59,3262.59,final_corner,69.5189,70.0,69.245732,-0.754268,70.0,1,0,1,0,0,-0.269224,-0.050882,0.0,100.176,0.0,,0.215127,-0.945216,0.0,0.0,2,0.391064,
4793,3272.98,3262.98,final_corner,68.9833,70.0,69.2346,-0.7654,70.0,1,0,1,0,0,-0.279673,-0.059495,0.0,100.198,0.0,,0.174577,-0.94536,0.0,0.0,2,0.381066,
4794,3273.37,3263.37,final_corner,68.4561,70.0,69.203096,-0.796904,70.0,1,0,1,0,0,-0.289907,-0.067869,0.0,100.22,0.0,,0.135166,-0.945767,0.0,0.0,2,0.381063,
4795,3273.75,3263.75,final_corner,67.9389,70.0,69.149021,-0.850979,70.0,1,0,1,0,0,-0.299909,-0.075979,0.0,100.242,0.0,,0.097029,-0.946464,0.0,0.0,2,0.371055,
4796,3274.13,3264.13,final_corner,67.433,70.0,69.070113,-0.929887,70.0,1,0,1,0,0,-0.309661,-0.083779,0.0,100.264,0.0,,0.060421,-0.947482,0.0,0.0,2,0.371042,
4797,3274.51,3264.51,final_corner,66.9404,70.0,68.974058,-1.025942,70.0,1,0,1,0,0,-0.319149,-0.091204,0.0,100.286,0.0,,0.025741,-0.948722,0.0,0.0,2,0.371023,
4798,3274.89,3264.89,final_corner,66.4627,70.0,68.8528,-1.1472,70.0,1,0,1,0,0,-0.328358,-0.098171,0.0,100.308,0.0,,-0.006487,-0.950286,0.0,0.0,2,0.370999,
4799,3275.26,3265.26,final_corner,66.0019,70.0,68.714848,-1.285152,70.0,1,0,1,0,0,-0.337278,-0.104589,0.0,100.33,0.0,,-0.035685,-0.952066,0.0,0.0,2,0.36097,
4800,3275.63,3265.63,final_corner,65.56,70.0,68.592388,-1.407612,70.0,1,0,1,0,0,-0.345898,-0.110357,0.0,100.352,0.0,,-0.061219,-0.953647,0.2,0.0,2,0.360936,
4801,3275.99,3265.99,final_corner,65.3005,70.0,68.497008,-1.502992,70.0,1,0,1,0,0,-0.354209,-0.115115,0.0,100.374,0.0,,-0.080614,-0.954877,0.4,0.0,2,0.350906,
4802,3276.36,3266.36,final_corner,65.1913,70.0,68.545941,-1.454059,70.0,1,0,1,0,0,-0.362208,-0.118347,0.0,100.396,0.0,,-0.090255,-0.954246,0.6,0.0,2,0.360882,
4803,3276.72,3266.72,final_corner,65.287,70.0,68.962898,-1.037102,70.0,1,0,1,0,0,-0.369918,-0.120196,0.0,100.418,0.0,,-0.091183,-0.948866,0.8,0.0,2,0.350659,
4804,3277.08,3267.08,final_corner,65.6011,70.0,70.210989,0.0,70.0,1,1,1,0,0,-0.377422,-0.121261,0.0,100.44,0.0,,-0.08769,-0.932761,1.0,0.0,2,0.349483,
4805,3277.45,3267.45,final_corner,66.0816,70.0,71.832777,0.0,70.0,1,1,1,0,0,-0.384859,-0.122478,0.0,100.462,0.0,,-0.086632,-0.911835,0.72,0.0,2,0.358326,
4806,3277.81,3267.82,final_corner,66.6265,70.0,72.862312,0.0,70.0,1,1,1,0,0,-0.392382,-0.12454,0.0,100.484,0.0,,-0.093586,-0.898551,0.44,0.0,2,0.346238,
4807,3278.18,3268.19,final_corner,67.1444,70.0,72.640292,0.0,70.0,1,1,1,0,0,-0.400043,-0.127146,0.0,100.506,0.0,,-0.107896,-0.901416,0.16,0.0,2,0.353351,
4808,3278.56,3268.56,final_corner,67.5562,70.0,70.698087,0.0,70.0,1,1,1,0,0,-0.407802,-0.12927,0.0,100.528,0.0,,-0.125091,-0.926476,0.0,0.0,2,0.36075,
4809,3278.93,3268.93,final_corner,67.7395,70.0,70.084816,0.0,70.0,1,1,1,0,0,-0.41552,-0.129396,0.0,100.55,0.0,,-0.12309,-0.934389,0.0,0.0,2,0.350141,
4810,3279.3,3269.3,final_corner,67.6732,70.0,70.039699,0.0,70.0,1,0,1,0,0,-0.423056,-0.126896,0.0,100.572,0.0,,-0.090721,-0.934972,0.0,0.0,2,0.34841,
4811,3279.67,3269.67,final_corner,67.4846,70.0,69.960056,-0.039944,70.0,1,0,1,0,0,-0.43035,-0.122619,0.0,100.594,0.0,,-0.046347,-0.935999,0.0,0.0,2,0.34259,
4812,3280.04,3270.04,final_corner,67.2478,70.0,69.847441,-0.152559,70.0,1,0,1,0,0,-0.437366,-0.117627,0.0,100.616,0.0,,0.002499,-0.937452,0.0,0.0,2,0.33519,
4813,3280.4,3270.4,final_corner,66.9874,70.0,70.904212,0.0,70.0,1,1,1,0,0,-0.444073,-0.112612,0.0,100.638,0.0,,0.104637,-0.923817,0.0,0.0,2,0.315102,
4814,3280.77,3270.77,final_corner,66.7064,70.0,69.459683,-0.540317,70.0,1,0,1,0,0,-0.450434,-0.107924,0.0,100.66,0.0,,0.168974,-0.942456,0.0,0.07,2,0.315815,
4815,3281.12,3271.12,final_corner,66.327,70.0,69.990295,-0.009705,70.0,1,0,1,0,0,-0.456426,-0.103705,0.0,100.682,0.0,,0.215272,-0.935609,0.0,0.07,2,0.286479,
4816,3281.48,3271.48,final_corner,65.8381,70.0,70.232885,0.0,70.0,1,1,1,0,0,-0.462059,-0.099984,0.0,100.704,0.0,,0.254778,-0.932479,0.0,0.07,2,0.288158,
4817,3281.83,3271.83,final_corner,65.3153,70.0,70.370117,0.0,70.0,1,1,1,0,0,-0.467325,-0.096852,0.0,100.726,0.0,,0.288493,-0.930708,0.0,0.07,2,0.270317,
4818,3282.18,3272.18,final_corner,64.7799,70.0,70.423535,0.0,70.0,1,1,1,0,0,-0.472218,-0.094377,0.0,100.748,0.0,,0.316393,-0.930019,0.0,0.07,2,0.263011,
4819,3282.52,3272.53,final_corner,64.2395,70.0,70.431416,0.0,70.0,1,1,1,0,0,-0.476726,-0.092574,0.0,100.77,0.0,,0.338541,-0.929917,0.0,0.07,2,0.246262,
4820,3282.87,3272.87,final_corner,63.6978,70.0,70.389417,0.0,70.0,1,1,1,0,0,-0.480829,-0.091415,0.0,100.792,0.0,,0.355153,-0.930459,0.0,0.07,2,0.250109,
4821,3283.2,3273.2,final_corner,63.157,70.0,70.302051,0.0,70.0,1,1,1,0,0,-0.484512,-0.09086,0.0,100.814,0.0,,0.36652,-0.931586,0.0,0.07,2,0.224574,
4822,3283.54,3273.54,final_corner,62.6192,70.0,70.170815,0.0,70.0,1,1,1,0,0,-0.487761,-0.090862,0.0,100.836,0.0,,0.372952,-0.93328,0.0,0.07,2,0.22968,
4823,3283.87,3273.87,final_corner,62.086,70.0,70.008754,0.0,70.0,1,0,1,0,0,-0.490563,-0.091378,0.0,100.858,0.0,,0.374724,-0.935371,0.0,0.07,2,0.215445,
4824,3284.2,3274.2,final_corner,61.5589,70.0,69.821221,-0.178779,70.0,1,0,1,0,0,-0.492903,-0.092366,0.0,100.88,0.0,,0.372087,-0.937791,0.0,0.07,2,0.211896,
4825,3284.52,3274.52,final_corner,61.0393,70.0,69.594697,-0.405303,70.0,1,0,1,0,0,-0.494767,-0.093889,0.0,100.902,0.0,,0.364546,-0.940714,0.0,0.07,2,0.199055,
4826,3284.84,3274.84,final_corner,60.5286,70.0,69.398227,-0.601773,70.0,1,0,1,0,0,-0.496134,-0.095854,0.0,100.924,0.0,,0.352673,-0.943249,0.0,0.07,2,0.19695,
4827,3285.16,3275.16,final_corner,60.0281,70.0,69.181629,-0.818371,70.0,1,0,1,0,0,-0.496997,-0.098171,0.0,100.946,0.0,,0.337011,-0.946043,0.0,0.07,2,0.195607,
4828,3285.48,3275.48,final_corner,59.5395,70.0,68.944555,-1.055445,70.0,1,0,1,0,0,-0.497346,-0.100781,0.0,100.968,0.0,,0.317871,-0.949103,0.0,0.07,2,0.195031,
4829,3285.79,3275.79,final_corner,59.0647,70.0,68.694578,-1.305422,70.0,1,0,1,0,0,-0.497176,-0.103599,0.0,100.99,0.0,,0.295716,-0.952328,0.0,0.07,2,0.185228,
4830,3286.1,3276.1,final_corner,58.6052,70.0,68.442319,-1.557681,70.0,1,0,1,0,0,-0.496488,-0.106501,0.0,101.012,0.0,,0.271261,-0.955583,0.0,0.07,2,0.186199,
4831,3286.41,3276.41,final_corner,58.1628,70.0,68.213887,-1.786113,70.0,1,0,1,0,0,-0.495286,-0.10931,0.0,101.034,0.0,,0.245536,-0.95853,0.0,0.07,2,0.18794,
4832,3286.72,3276.72,final_corner,57.7396,70.0,68.049766,-1.950234,70.0,1,0,1,0,0,-0.493582,-0.11178,0.0,101.056,0.0,,0.219962,-0.960648,0.0,0.07,2,0.190439,
4833,3287.02,3277.02,final_corner,57.3364,70.0,67.870572,-2.129428,70.0,1,0,1,0,0,-0.491398,-0.113597,0.0,101.078,0.0,,0.196267,-0.96296,0.0,0.07,2,0.183675,
4834,3287.32,3277.32,final_corner,56.9541,70.0,67.752099,-2.247901,70.0,1,0,1,0,0,-0.488767,-0.114388,0.0,101.1,0.0,,0.17628,-0.964489,0.0,0.07,2,0.187577,
4835,3287.62,3277.62,final_corner,56.5914,70.0,67.40622,-2.59378,70.0,1,0,1,0,0,-0.485723,-0.113792,0.0,101.122,0.0,,0.161067,-0.968952,0.0,0.07,2,0.192113,
4836,3287.92,3277.92,final_corner,56.2465,70.0,67.25173,-2.74827,70.0,1,0,1,0,0,-0.482308,-0.111535,0.0,101.144,0.0,,0.149509,-0.970945,0.0,0.07,2,0.197149,
4837,3288.22,3278.22,final_corner,55.9168,70.0,68.509457,-1.490543,70.0,1,0,1,0,0,-0.478564,-0.10747,0.0,101.166,0.0,,0.146624,-0.954717,0.0,0.07,2,0.202727,
4838,3288.51,3278.51,final_corner,55.5996,70.0,69.63016,-0.36984,70.0,1,0,1,0,0,-0.474543,-0.101664,0.0,101.188,0.0,,0.177913,-0.940256,0.0,0.07,2,0.199071,
4839,3288.8,3278.8,final_corner,55.2874,70.0,71.638385,0.0,70.0,1,1,1,0,0,-0.470279,-0.094775,0.0,101.21,0.0,,0.21633,-0.914343,0.0,0.07,2,0.205741,
4840,3289.09,3279.09,final_corner,54.9744,70.0,73.173847,0.0,70.0,1,1,1,0,0,-0.465806,-0.087754,0.0,101.232,0.0,,0.25511,-0.894531,0.0,0.07,2,0.212931,
4841,3289.38,3279.38,final_corner,54.66,70.0,74.228012,0.0,70.0,1,1,1,0,0,-0.461175,-0.081357,0.0,101.254,0.0,,0.288822,-0.880929,0.0,0.07,2,0.220236,
4842,3289.67,3279.67,final_corner,54.3456,70.0,74.786724,0.0,70.0,1,1,1,0,0,-0.456436,-0.076025,0.0,101.276,0.0,,0.31423,-0.87372,0.0,0.07,2,0.227586,
4843,3289.96,3279.96,final_corner,54.0341,70.0,75.063128,0.0,70.0,1,1,1,0,0,-0.45163,-0.071838,0.0,101.298,0.0,,0.330542,-0.870153,0.0,0.07,2,0.234921,
4844,3290.25,3280.25,final_corner,53.728,70.0,74.965433,0.0,70.0,1,1,1,0,0,-0.446791,-0.068629,0.0,101.32,0.0,,0.35942,-0.871414,0.2,0.0,2,0.242242,
4845,3290.53,3280.53,final_corner,53.8166,70.0,75.761857,0.0,70.0,1,1,1,0,0,-0.441922,-0.065971,0.0,101.342,0.0,,0.376885,-0.861137,0.4,0.0,2,0.239523,
4846,3290.82,3280.82,final_corner,54.0519,70.0,75.661626,0.0,70.0,1,1,1,0,0,-0.437026,-0.063477,0.0,101.364,0.0,,0.384518,-0.862431,0.6,0.0,2,0.257045,
4847,3291.11,3281.11,final_corner,54.4811,70.0,74.422686,0.0,70.0,1,1,1,0,0,-0.432137,-0.061326,0.0,101.386,0.0,,0.379685,-0.878417,0.8,0.0,2,0.264357,
4848,3291.4,3281.4,final_corner,55.1034,70.0,71.093994,0.0,70.0,1,1,1,0,0,-0.427326,-0.059628,0.0,101.408,0.0,,0.348577,-0.921368,1.0,0.0,2,0.271295,
4849,3291.7,3281.7,final_corner,55.8997,70.0,70.116297,0.0,70.0,1,1,1,0,0,-0.422716,-0.058243,0.0,101.43,0.0,,0.348319,-0.933983,1.0,0.0,2,0.287437,
4850,3292.0,3282.0,final_corner,56.7879,70.0,69.395621,-0.604379,70.0,1,0,1,0,0,-0.418415,-0.057388,0.0,101.452,0.0,,0.343674,-0.943282,1.0,0.0,2,0.291277,
4851,3292.31,3282.31,final_corner,57.7093,70.0,69.259161,-0.740839,70.0,1,0,1,0,0,-0.414475,-0.057287,0.0,101.474,0.0,,0.330723,-0.945043,1.0,0.0,2,0.301102,
4852,3292.63,3282.63,final_corner,58.6415,70.0,71.068911,0.0,70.0,1,1,1,0,0,-0.410946,-0.058049,0.0,101.496,0.0,,0.310659,-0.921691,1.0,0.0,2,0.311069,
4853,3292.94,3282.94,final_corner,59.5719,70.0,84.159511,0.0,70.0,1,1,1,0,0,-0.407879,-0.059776,0.0,101.518,0.0,,0.285868,-0.75278,1.0,0.0,2,0.301505,
4854,3293.27,3283.27,final_corner,60.4911,70.0,89.093376,0.0,70.0,1,1,1,0,0,-0.405325,-0.062556,0.0,101.54,0.0,,0.243342,-0.689118,1.0,0.0,2,0.324333,
4855,3293.6,3283.6,final_corner,61.4034,70.0,87.681404,0.0,70.0,1,1,1,0,0,-0.403343,-0.066206,0.0,101.562,0.0,,0.198692,-0.707337,1.0,0.0,2,0.325251,
4856,3293.93,3283.93,final_corner,62.3114,70.0,86.525474,0.0,70.0,1,1,1,0,0,-0.401996,-0.07038,0.0,101.584,0.0,,0.15676,-0.722252,1.0,0.0,2,0.324997,
4857,3294.27,3284.27,final_corner,63.2128,70.0,88.098227,0.0,70.0,1,1,1,0,0,-0.401327,-0.074885,0.0,101.606,0.0,,0.123887,-0.701958,1.0,0.0,2,0.334784,
4858,3294.62,3284.62,final_corner,64.1056,70.0,117.9037,0.0,70.0,1,1,1,0,0,-0.401359,-0.079781,0.0,101.628,0.0,,0.30966,-0.317372,1.0,0.0,2,0.345073,
4859,3294.97,3284.97,final_corner,64.9638,70.0,158.333808,0.0,70.0,1,1,1,0,0,-0.401968,-0.086719,0.0,101.65,0.0,,0.262287,0.204307,1.0,0.0,2,0.348993,
4860,3295.33,3285.33,final_corner,65.7645,70.0,154.533467,0.0,70.0,1,1,1,0,0,-0.403027,-0.097274,0.0,101.672,0.0,,0.190481,0.155271,1.0,0.0,2,0.359583,
4861,3295.69,3285.69,final_corner,66.5303,70.0,100.453565,0.0,70.0,1,1,1,0,0,-0.404595,-0.110744,0.0,101.694,0.0,,0.099274,-0.542535,0.72,0.0,2,0.359759,
4862,3296.05,3286.05,final_corner,67.2436,70.0,76.406322,0.0,70.0,1,1,1,0,0,-0.406762,-0.12597,0.0,101.716,0.0,,-0.003039,-0.852822,0.44,0.0,2,0.349893,
4863,3296.42,3286.42,final_corner,67.8768,70.0,74.620838,0.0,70.0,1,1,1,0,0,-0.409594,-0.141942,0.0,101.738,0.0,,0.088118,-0.87586,0.16,0.0,2,0.336397,
4864,3296.8,3286.8,final_corner,68.3963,70.0,72.979778,0.0,70.0,1,1,1,0,0,-0.41299,-0.15898,0.0,101.76,0.0,,-0.060425,-0.897035,0.0,0.0,2,0.325553,
4865,3297.22,3287.22,final_corner,68.7451,70.0,70.335698,0.0,70.0,1,1,1,0,0,-0.416174,-0.195803,0.0,101.782,0.0,,-0.280425,-0.931152,0.0,0.0,2,0.32099,
4866,3297.66,3287.66,final_corner,68.905,70.0,71.537415,0.0,70.0,1,1,1,0,0,-0.418267,-0.232439,0.0,101.804,0.0,,-0.500425,-0.915646,0.0,0.0,2,0.296403,
4867,3298.09,3288.09,final_corner,68.8539,70.0,71.533373,0.0,70.0,1,1,1,0,0,-0.419379,-0.261688,0.0,101.826,0.0,,-0.720425,-0.915698,0.0,0.0,2,0.25159,
4868,3298.53,3288.53,final_corner,68.658,70.0,71.594173,0.0,70.0,1,1,1,0,0,-0.41973,-0.27989,0.0,101.848,0.0,,-0.940425,-0.914914,0.0,0.0,2,0.239747,
4869,3298.96,3288.97,final_corner,68.4637,70.0,71.374028,0.0,70.0,1,1,1,0,0,-0.41956,-0.285483,0.0,101.87,0.0,,-0.989914,-0.917754,0.0,0.0,2,0.22305,
4870,3299.4,3289.4,final_corner,68.422,70.0,71.128011,0.0,70.0,1,1,1,0,0,-0.418971,-0.277836,0.0,101.892,0.0,,-0.934933,-0.920929,0.0,0.0,2,0.242174,
4871,3299.83,3289.83,final_corner,68.6206,70.0,70.077028,0.0,70.0,1,1,1,0,0,-0.417724,-0.259863,0.0,101.914,0.0,,-0.793121,-0.93449,0.0,0.0,2,0.253683,
4872,3300.26,3290.26,final_corner,68.9615,70.0,69.363896,-0.636104,70.0,1,0,1,0,0,-0.415461,-0.235648,0.0,101.936,0.0,,-0.609583,-0.943692,0.0,0.0,2,0.28249,
4873,3300.69,3290.69,final_corner,69.2805,70.0,69.676515,-0.323485,70.0,1,0,1,0,0,-0.411909,-0.208721,0.0,101.958,0.0,,-0.41545,-0.939658,0.0,0.0,2,0.314629,
4874,3301.12,3291.12,final_corner,69.5106,70.0,70.204009,0.0,70.0,1,1,1,0,0,-0.407032,-0.181705,0.0,101.98,0.0,,-0.242716,-0.932851,0.0,0.0,2,0.347124,
4875,3301.54,3291.54,final_corner,69.6277,70.0,72.478305,0.0,70.0,1,1,1,0,0,-0.401076,-0.157909,0.0,102.002,0.0,,-0.075921,-0.903506,0.0,0.0,2,0.365807,
4876,3301.97,3291.97,final_corner,69.6381,70.0,73.504163,0.0,70.0,1,1,1,0,0,-0.394393,-0.140204,0.0,102.024,0.0,,0.042542,-0.890269,0.0,0.0,2,0.397592,
4877,3302.39,3292.39,final_corner,69.5696,70.0,73.738799,0.0,70.0,1,1,1,0,0,-0.387111,-0.129693,0.0,102.046,0.0,,0.113038,-0.887241,0.0,0.0,2,0.400443,
4878,3302.81,3292.81,final_corner,69.4561,70.0,73.851941,0.0,70.0,1,1,1,0,0,-0.379206,-0.125929,0.0,102.068,0.0,,0.129325,-0.885781,0.0,0.0,2,0.405013,
4879,3303.23,3293.23,final_corner,69.3313,70.0,73.681002,0.0,70.0,1,1,1,0,0,-0.370641,-0.127383,0.0,102.09,0.0,,0.099978,-0.887987,0.0,0.0,2,0.403294,
4880,3303.65,3293.65,final_corner,69.2199,70.0,73.497627,0.0,70.0,1,1,1,0,0,-0.361504,-0.13146,0.0,102.112,0.0,,0.047958,-0.890353,0.0,0.0,2,0.398363,
4881,3304.07,3294.07,final_corner,69.1204,70.0,73.25694,0.0,70.0,1,1,1,0,0,-0.352039,-0.135223,0.0,102.134,0.0,,-0.001096,-0.893459,0.0,0.0,2,0.393805,
